action1,action2,action3,action4,action5,action6,action7,action8
-1.807422488927841187e-01,-3.079001903533935547e-01,-1.544029116630554199e-01,-6.444535255432128906e-01,4.872303605079650879e-01,3.370558619499206543e-01,2.917698919773101807e-01,3.030779957771301270e-01
-6.392205506563186646e-02,9.417632967233657837e-02,5.464931484311819077e-03,-6.475046873092651367e-01,5.040648579597473145e-01,3.830936551094055176e-01,2.957071661949157715e-01,4.683938324451446533e-01
-6.411266922950744629e-01,-5.533896386623382568e-02,4.367751181125640869e-01,-6.956334114074707031e-01,6.754255890846252441e-01,4.407501518726348877e-01,7.295708656311035156e-01,6.970003843307495117e-01
-9.471490979194641113e-01,7.429904937744140625e-01,-4.151169657707214355e-01,-7.046813368797302246e-01,5.762422084808349609e-01,1.430152505636215210e-01,4.971268773078918457e-01,7.008053064346313477e-01
-7.261064052581787109e-01,-7.290189266204833984e-01,-3.591299355030059814e-01,-5.867561697959899902e-01,-1.975690722465515137e-01,3.770846128463745117e-01,5.000421404838562012e-02,3.788545429706573486e-01
7.999662756919860840e-01,-5.473227500915527344e-01,-8.444957137107849121e-01,-6.931900233030319214e-02,-2.259737551212310791e-01,-2.367350757122039795e-01,-2.436217665672302246e-01,1.025522723793983459e-01
8.615047335624694824e-01,-2.328204363584518433e-01,9.510681033134460449e-01,-8.035510778427124023e-01,-9.904128909111022949e-01,6.650190949440002441e-01,9.196513891220092773e-01,8.060786128044128418e-01
-7.482730746269226074e-01,-6.442148089408874512e-01,2.662723958492279053e-01,-1.086072847247123718e-01,6.142905950546264648e-01,5.910619497299194336e-01,6.413542032241821289e-01,3.023471236228942871e-01
7.475468516349792480e-01,-3.922680318355560303e-01,-6.368994116783142090e-01,-4.451138079166412354e-01,-7.434557676315307617e-01,8.126960992813110352e-01,3.716456890106201172e-01,3.915255665779113770e-01
-3.639956712722778320e-01,-5.431343317031860352e-01,-3.442114591598510742e-02,-7.896561622619628906e-01,8.012119531631469727e-01,4.949820339679718018e-01,7.274241447448730469e-01,9.798235446214675903e-02
7.877576351165771484e-01,-2.802068926393985748e-02,1.830275803804397583e-01,-5.842834711074829102e-01,-5.240421295166015625e-01,3.597215414047241211e-01,7.039681673049926758e-01,5.805602073669433594e-01
6.329538822174072266e-01,-1.948827058076858521e-01,8.290950208902359009e-03,-6.249659061431884766e-01,-4.552420079708099365e-01,5.214070081710815430e-01,7.162755727767944336e-01,6.341412067413330078e-01
4.281475543975830078e-01,-1.804164052009582520e-01,1.539668589830398560e-01,-6.803938150405883789e-01,-4.041010886430740356e-02,4.535521268844604492e-01,7.242416143417358398e-01,6.458160877227783203e-01
-5.079362541437149048e-02,-1.708869934082031250e-01,1.018278971314430237e-01,-7.530093193054199219e-01,5.389415025711059570e-01,3.851640820503234863e-01,7.558895349502563477e-01,6.755756735801696777e-01
-9.890874624252319336e-01,6.887949109077453613e-01,-1.402882039546966553e-01,-6.599155664443969727e-01,3.650431036949157715e-01,7.767336815595626831e-02,3.105208277702331543e-01,6.267271637916564941e-01
-9.885235428810119629e-01,-5.934230089187622070e-01,-4.053229689598083496e-01,-8.186420202255249023e-01,8.927841186523437500e-01,2.251526564359664917e-01,4.442986845970153809e-01,3.527213633060455322e-01
-5.305145978927612305e-01,-5.784836411476135254e-01,-3.835985660552978516e-01,-7.780239582061767578e-01,-1.503599286079406738e-01,-1.242635473608970642e-01,1.112106144428253174e-01,2.995451986789703369e-01
7.015029788017272949e-01,-2.959630489349365234e-01,4.827656447887420654e-01,-6.697031259536743164e-01,-9.425327777862548828e-01,2.832902967929840088e-01,7.558828592300415039e-01,6.169402599334716797e-01
-6.887921094894409180e-01,-4.383958876132965088e-01,3.120270371437072754e-01,-2.912659645080566406e-01,8.174580931663513184e-01,3.095719218254089355e-02,4.505388438701629639e-01,3.655950725078582764e-01
8.433998823165893555e-01,-2.832683324813842773e-01,-2.822969555854797363e-01,-3.315438032150268555e-01,-8.526526093482971191e-01,6.719270348548889160e-01,2.612589895725250244e-01,5.797871351242065430e-01
-5.158155560493469238e-01,-3.734694719314575195e-01,1.487113684415817261e-01,-5.175251364707946777e-01,6.283767223358154297e-01,1.360227316617965698e-01,3.863650560379028320e-01,2.673338949680328369e-01
5.365663170814514160e-01,-1.896012127399444580e-01,-6.347332615405321121e-03,-4.631895422935485840e-01,-6.756041049957275391e-01,5.427440404891967773e-01,2.248286753892898560e-01,5.256760120391845703e-01
-3.768940865993499756e-01,-3.199652954936027527e-02,1.744186580181121826e-01,-5.046270489692687988e-01,-4.991160333156585693e-01,3.966984450817108154e-01,3.195037543773651123e-01,5.000191926956176758e-01
7.508763670921325684e-01,-4.803673923015594482e-02,-2.583394050598144531e-01,-6.383774280548095703e-01,-5.130338072776794434e-01,4.908389151096343994e-01,4.535115361213684082e-01,4.540863633155822754e-01
6.056007146835327148e-01,-1.839803010225296021e-01,1.529926955699920654e-01,-5.507627725601196289e-01,-6.927115917205810547e-01,4.581989943981170654e-01,5.525114536285400391e-01,4.560134708881378174e-01
1.706383079290390015e-01,-2.348978221416473389e-01,6.623939424753189087e-02,-5.980534553527832031e-01,-2.352012842893600464e-01,3.124773800373077393e-01,5.990432500839233398e-01,4.457618296146392822e-01
-4.090349972248077393e-01,-1.831189393997192383e-01,1.614751517772674561e-01,-6.523261666297912598e-01,4.065751433372497559e-01,1.538148373365402222e-01,6.326669454574584961e-01,4.734232723712921143e-01
-7.195684909820556641e-01,7.098569273948669434e-01,-5.445097684860229492e-01,-7.583898305892944336e-01,8.384570479393005371e-01,1.112521737813949585e-01,4.896270930767059326e-01,4.518667757511138916e-01
-4.029227420687675476e-02,-4.871806204319000244e-01,-4.218997657299041748e-01,-5.327046513557434082e-01,-4.552680253982543945e-01,5.768113136291503906e-01,-3.555352985858917236e-02,4.037978351116180420e-01
6.048419475555419922e-01,-4.194443672895431519e-02,2.852785885334014893e-01,-6.455411911010742188e-01,-5.916208028793334961e-02,1.657149046659469604e-01,5.088762566447257996e-02,1.735959351062774658e-01
-8.357547521591186523e-01,-3.268496990203857422e-01,-6.328018009662628174e-02,-7.037323713302612305e-01,2.071142941713333130e-01,-1.090290769934654236e-01,-1.562069952487945557e-01,-2.158664464950561523e-01
9.472263455390930176e-01,-3.613824844360351562e-01,2.545672655105590820e-01,-5.176266431808471680e-01,-9.226139187812805176e-01,7.653999328613281250e-01,7.266952395439147949e-01,3.691010177135467529e-01
4.640082642436027527e-02,-2.590060234069824219e-01,2.249597907066345215e-01,-7.920704483985900879e-01,3.930427730083465576e-01,8.236041665077209473e-01,9.154449701309204102e-01,3.951860070228576660e-01
1.052432060241699219e-01,-4.676147401332855225e-01,-2.889663279056549072e-01,-5.095704197883605957e-01,-1.859358847141265869e-01,9.221215248107910156e-01,8.133919239044189453e-01,1.979410052299499512e-01
1.626898646354675293e-01,-6.019752621650695801e-01,2.160045355558395386e-01,-6.596490144729614258e-01,5.425822734832763672e-01,7.046428918838500977e-01,8.609798550605773926e-01,2.255820482969284058e-01
4.256506264209747314e-01,-7.907897233963012695e-02,4.295761883258819580e-01,-3.117836415767669678e-01,4.450675249099731445e-01,4.557595849037170410e-01,9.395824670791625977e-01,8.586835861206054688e-01
-8.834028840065002441e-01,8.005236387252807617e-01,-3.174659013748168945e-01,-5.655686855316162109e-01,5.098303556442260742e-01,6.673226952552795410e-01,7.641658782958984375e-01,7.890287637710571289e-01
-8.408207893371582031e-01,-1.651797145605087280e-01,-5.522243678569793701e-02,-1.601117402315139771e-01,2.075682431459426880e-01,4.571580588817596436e-01,4.138427972793579102e-01,6.972572207450866699e-01
-1.094867214560508728e-01,-4.873870611190795898e-01,-6.120549440383911133e-01,-2.671034634113311768e-01,-3.183271288871765137e-01,2.160271704196929932e-01,7.007432170212268829e-03,5.407104492187500000e-01
9.190629124641418457e-01,-6.439979076385498047e-01,7.104865312576293945e-01,5.096073150634765625e-01,-9.447893500328063965e-01,1.007879525423049927e-01,6.807342767715454102e-01,6.135730147361755371e-01
9.596301913261413574e-01,-6.580150127410888672e-01,-6.967453956604003906e-01,-9.519937038421630859e-01,2.027122676372528076e-01,9.422387480735778809e-01,8.875554800033569336e-01,1.475701183080673218e-01
-2.971485257148742676e-01,1.973907351493835449e-01,8.665094375610351562e-01,-5.837186574935913086e-01,-8.573858737945556641e-01,7.750986814498901367e-01,9.341323971748352051e-01,6.848354339599609375e-01
7.057956457138061523e-01,-8.112540245056152344e-01,-2.683337330818176270e-01,-8.295564055442810059e-01,6.467933654785156250e-01,7.674003839492797852e-01,8.213176131248474121e-01,1.697267442941665649e-01
8.653418421745300293e-01,-2.524405419826507568e-01,-1.365088075399398804e-01,-6.133900880813598633e-01,-5.214209556579589844e-01,6.430873274803161621e-01,8.211039304733276367e-01,7.376530170440673828e-01
7.753728628158569336e-01,-1.310094743967056274e-01,3.079884648323059082e-01,-6.494886875152587891e-01,-5.343604683876037598e-01,5.611987113952636719e-01,8.509261608123779297e-01,7.279007434844970703e-01
4.841677844524383545e-01,-1.917324364185333252e-01,-5.968595296144485474e-02,-7.031688690185546875e-01,8.171322941780090332e-02,5.645394921302795410e-01,8.368484973907470703e-01,7.282373905181884766e-01
-1.757416129112243652e-01,1.184253320097923279e-01,2.434756010770797729e-01,-7.765370011329650879e-01,5.363367795944213867e-01,3.865928947925567627e-01,8.704402446746826172e-01,7.557650208473205566e-01
-9.724695086479187012e-01,5.631961822509765625e-01,-5.326642394065856934e-01,-7.533522844314575195e-01,3.983192741870880127e-01,4.711869060993194580e-01,5.451142787933349609e-01,6.260945796966552734e-01
-9.743292331695556641e-01,-6.013157367706298828e-01,-9.814923256635665894e-02,-7.240796685218811035e-01,5.806378126144409180e-01,2.163569033145904541e-01,4.070849120616912842e-01,5.015380978584289551e-01
-3.612155318260192871e-01,-5.712625980377197266e-01,-4.896063804626464844e-01,-6.706190109252929688e-01,-2.381660640239715576e-01,-8.813491463661193848e-02,1.444619446992874146e-01,3.984150290489196777e-01
7.471873760223388672e-01,-4.598876237869262695e-01,7.261902093887329102e-01,-7.244018316268920898e-01,-9.828757643699645996e-01,3.440543711185455322e-01,8.388532400131225586e-01,6.771898269653320312e-01
-6.654632091522216797e-01,-6.705158352851867676e-01,-1.455219238996505737e-01,-4.674609899520874023e-01,8.429269790649414062e-01,4.075240790843963623e-01,6.858002543449401855e-01,1.863921731710433960e-01
6.281853318214416504e-01,-4.560201764106750488e-01,4.729997366666793823e-02,-3.034728169441223145e-01,-8.136342167854309082e-01,5.563024282455444336e-01,5.044864416122436523e-01,5.774277448654174805e-01
-3.541031479835510254e-01,-5.545550584793090820e-01,-1.665013730525970459e-01,-6.156657934188842773e-01,6.802935004234313965e-01,3.117875754833221436e-01,5.531015992164611816e-01,1.233816146850585938e-01
2.629548609256744385e-01,-2.985841929912567139e-01,2.460751980543136597e-01,-5.385910272598266602e-01,-6.418466567993164062e-01,4.948864877223968506e-01,5.400832891464233398e-01,5.274489521980285645e-01
7.151235342025756836e-01,-3.413076996803283691e-01,-3.512789309024810791e-01,-7.226894497871398926e-01,1.974214613437652588e-01,4.444675743579864502e-01,2.779375910758972168e-01,4.087521731853485107e-01
4.800392091274261475e-01,-1.865066885948181152e-01,3.695528209209442139e-01,-6.819689273834228516e-01,-6.738044023513793945e-01,3.019795119762420654e-01,7.583680748939514160e-01,4.622733592987060547e-01
6.988719105720520020e-02,-2.441377937793731689e-01,3.958446159958839417e-02,-7.231004834175109863e-01,3.885047137737274170e-02,2.307571172714233398e-01,7.908074855804443359e-01,5.442077517509460449e-01
-4.986641705036163330e-01,-1.462659388780593872e-01,9.137243777513504028e-02,-7.689963579177856445e-01,5.470000505447387695e-01,1.208289787173271179e-01,8.031174540519714355e-01,5.550748705863952637e-01
-6.324404478073120117e-01,7.431677579879760742e-01,-5.654994249343872070e-01,-7.460875511169433594e-01,7.258028984069824219e-01,1.776653975248336792e-01,4.847738146781921387e-01,5.587788820266723633e-01
-6.949676275253295898e-01,-6.605331897735595703e-01,-1.290409564971923828e-01,-6.822874546051025391e-01,-3.438319563865661621e-01,3.490556776523590088e-01,-1.091202870011329651e-01,2.609321177005767822e-01
-4.684410691261291504e-01,-6.259589195251464844e-01,-7.659766674041748047e-01,-7.931110858917236328e-01,4.634886085987091064e-01,2.907106280326843262e-01,-1.221042424440383911e-01,-6.137071177363395691e-02
9.678010940551757812e-01,-4.364885091781616211e-01,-9.112209081649780273e-01,-7.276393175125122070e-01,-9.572310447692871094e-01,9.278501868247985840e-01,8.265503644943237305e-01,4.924495518207550049e-01
5.921896100044250488e-01,-7.064653038978576660e-01,1.918796598911285400e-01,-4.918239712715148926e-01,1.714686602354049683e-01,8.196102380752563477e-01,6.277981400489807129e-01,1.188549548387527466e-01
-7.107455730438232422e-01,-5.968400835990905762e-01,2.387429326772689819e-01,-3.769160807132720947e-01,3.545350432395935059e-01,8.544752001762390137e-01,8.681232929229736328e-01,2.258902490139007568e-01
5.486749410629272461e-01,-5.266568660736083984e-01,-6.027098894119262695e-01,-6.322898864746093750e-01,6.521250009536743164e-01,7.773516178131103516e-01,7.544417977333068848e-01,6.079897880554199219e-01
-8.532638549804687500e-01,6.950203180313110352e-01,7.118033170700073242e-01,-8.010523319244384766e-01,5.621961951255798340e-01,-8.845277130603790283e-03,8.618851900100708008e-01,7.473496794700622559e-01
-9.041745662689208984e-01,-6.426942348480224609e-02,-5.667532682418823242e-01,-6.031349897384643555e-01,6.395977139472961426e-01,4.429305195808410645e-01,6.256065368652343750e-01,7.745809555053710938e-01
-5.021486878395080566e-01,-7.007865905761718750e-01,-1.797529608011245728e-01,-4.067583382129669189e-01,-6.374976634979248047e-01,7.779893279075622559e-02,2.012235112488269806e-03,4.095675945281982422e-01
9.400116205215454102e-01,-6.111136674880981445e-01,1.099854931235313416e-01,-1.282475609332323074e-02,-8.397344946861267090e-01,4.880894124507904053e-01,5.416769385337829590e-01,5.599743723869323730e-01
2.901835739612579346e-01,-3.449871242046356201e-01,-2.377186715602874756e-01,-9.127438068389892578e-01,7.491223812103271484e-01,8.400974273681640625e-01,9.217525720596313477e-01,4.020435512065887451e-01
-3.171726763248443604e-01,-6.892151236534118652e-01,3.222042322158813477e-01,-6.300146579742431641e-01,-1.283337324857711792e-01,4.554964900016784668e-01,8.416523933410644531e-01,3.155120015144348145e-01
-1.628966033458709717e-01,-4.620100557804107666e-01,-1.409687846899032593e-01,-5.767912864685058594e-01,2.658475637435913086e-01,4.014021754264831543e-01,6.917590498924255371e-01,3.357119262218475342e-01
7.404749393463134766e-01,-2.477526962757110596e-01,3.279272839426994324e-02,-6.327121257781982422e-01,-4.137285649776458740e-01,5.808026790618896484e-01,6.429182291030883789e-01,6.149547100067138672e-01
8.609954714775085449e-01,-2.971460223197937012e-01,-9.637167304754257202e-02,-7.873808741569519043e-01,6.988456472754478455e-03,5.317416191101074219e-01,4.618167579174041748e-01,5.087273716926574707e-01
5.939931869506835938e-01,-7.530678808689117432e-02,3.287414908409118652e-01,-8.070492744445800781e-01,-6.595809012651443481e-02,5.341996550559997559e-01,8.370453119277954102e-01,7.010236978530883789e-01
2.373836636543273926e-01,-5.615713596343994141e-01,-7.989127635955810547e-01,-6.732090711593627930e-01,-1.279243379831314087e-01,3.980463743209838867e-01,9.187484383583068848e-01,7.026481628417968750e-01
3.817665576934814453e-01,-5.073176622390747070e-01,3.504140973091125488e-01,-8.252240419387817383e-01,-3.122281432151794434e-01,2.689817845821380615e-01,9.530990123748779297e-01,6.579277515411376953e-01
-7.592200040817260742e-01,-1.923630535602569580e-01,-7.169619798660278320e-01,-7.326704859733581543e-01,7.940701842308044434e-01,1.424167752265930176e-01,9.061405658721923828e-01,7.160682082176208496e-01
-9.937647581100463867e-01,6.678072810173034668e-01,-3.161972016096115112e-02,-8.089159727096557617e-01,7.308652400970458984e-01,1.246719360351562500e-01,2.455074936151504517e-01,7.756117582321166992e-01
-3.954646885395050049e-01,-6.651289463043212891e-01,-3.412635624408721924e-01,-4.878735840320587158e-01,-6.725100278854370117e-01,2.139395028352737427e-01,-8.495178818702697754e-02,3.167201876640319824e-01
-2.740449905395507812e-01,1.054825857281684875e-01,-5.373394489288330078e-01,-6.136829257011413574e-01,-7.031287550926208496e-01,-2.031374722719192505e-02,2.852219641208648682e-01,2.072799503803253174e-01
